amt,gender,city_pop,is_fraud,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
1000.13,1,4474,1,1366588800000000000,5,2019,0.807,0.29,False,False,False,False,False,False,False,False,False,False,True,False,False
21.88,0,4512,1,839030400000000000,5,2019,0.251,0.343,False,False,False,False,False,False,False,False,False,True,False,False,False
9.38,0,4512,1,839030400000000000,5,2019,0.561,0.068,False,False,False,False,False,False,False,False,False,False,False,False,True
879.81,0,4512,1,839116800000000000,5,2019,0.199,0.967,False,False,False,False,False,False,False,False,False,False,True,False,False
270.17,1,4474,1,1366675200000000000,5,2019,0.849,0.45,False,False,False,True,False,False,False,False,False,False,False,False,False
9.48,1,4474,1,1366675200000000000,5,2019,0.661,0.625,False,True,False,False,False,False,False,False,False,False,False,False,False
866.57,1,4474,1,1366675200000000000,5,2019,0.113,0.08,False,False,False,False,False,False,False,True,False,False,False,False,False
1078.2,1,4474,1,1366675200000000000,5,2019,0.585,0.295,False,False,False,False,False,False,False,False,False,False,True,False,False
233.95,0,4512,1,839116800000000000,5,2019,0.758,0.874,False,False,False,False,False,True,False,False,False,False,False,False,False
508.52,0,6508,1,1195430400000000000,5,2019,0.307,0.756,False,False,False,False,False,False,False,False,False,False,False,False,False
714.34,0,6508,1,1195430400000000000,5,2019,0.463,0.485,False,False,False,False,False,False,False,False,False,False,False,True,False
907.53,0,6508,1,1195430400000000000,5,2019,0.344,0.221,False,False,False,False,False,False,False,False,False,False,True,False,False
137.27,0,6508,1,1195430400000000000,5,2019,0.81,0.454,True,False,False,False,False,False,False,False,False,False,False,False,False
19.65,0,6508,1,1195430400000000000,5,2019,0.546,0.262,False,False,False,False,True,False,False,False,False,False,False,False,False
19.66,0,6508,1,1195430400000000000,5,2019,0.557,0.585,False,False,False,False,False,False,True,False,False,False,False,False,False
8.52,0,641349,1,1359504000000000000,5,2019,0.611,0.242,False,True,False,False,False,False,False,False,False,False,False,False,False
6.3,0,641349,1,1359504000000000000,5,2019,0.651,0.267,False,False,False,False,False,False,False,False,True,False,False,False,False
830.38,0,641349,1,1359504000000000000,5,2019,0.528,0.295,False,False,False,False,False,False,False,False,False,False,False,True,False
772.65,0,6508,1,1195516800000000000,5,2019,0.427,0.432,False,False,False,False,False,False,False,False,False,False,False,True,False
6.38,1,20478,1,692150400000000000,5,2019,0.644,0.536,False,True,False,False,False,False,False,False,False,False,False,False,False
338.29,0,641349,1,1359504000000000000,5,2019,0.083,0.603,False,False,False,True,False,False,False,False,False,False,False,False,False
335.39,0,6508,1,1195516800000000000,5,2019,0.736,0.7,False,False,False,True,False,False,False,False,False,False,False,False,False
6.8,0,6508,1,1195516800000000000,5,2019,0.274,0.515,False,False,False,False,False,False,False,False,True,False,False,False,False
315.39,1,20478,1,692150400000000000,5,2019,0.222,0.194,False,False,False,True,False,False,False,False,False,False,False,False,False
18.85,0,6508,1,1195516800000000000,5,2019,0.061,0.275,False,False,False,False,True,False,False,False,False,False,False,False,False
760.07,1,20478,1,692150400000000000,5,2019,0.278,0.909,False,False,False,False,False,False,False,False,False,False,False,True,False
22.32,0,641349,1,1359504000000000000,5,2019,0.312,0.99,False,False,False,False,False,False,True,False,False,False,False,False,False
19.17,0,6508,1,1195516800000000000,5,2019,0.541,0.892,False,False,False,False,False,False,False,False,False,True,False,False,False
19.94,0,6508,1,1195516800000000000,5,2019,0.342,0.699,False,False,False,False,False,False,True,False,False,False,False,False,False
18.84,0,6508,1,1195516800000000000,5,2019,0.592,0.021,False,False,False,False,False,False,True,False,False,False,False,False,False
26.14,0,6508,1,1195516800000000000,5,2019,0.557,0.718,False,False,False,False,True,False,False,False,False,False,False,False,False
535.28,1,20478,1,692150400000000000,5,2019,0.723,0.04,False,False,False,False,False,False,False,False,False,False,False,False,False
808.21,0,765,1,1480464000000000000,5,2019,0.988,0.76,False,False,False,False,False,False,False,True,False,False,False,False,False
899.1,0,765,1,1480464000000000000,5,2019,0.965,0.545,False,False,False,False,False,False,False,False,True,False,False,False,False
10.79,0,765,1,1480464000000000000,5,2019,0.673,0.405,False,True,False,False,False,False,False,False,False,False,False,False,False
1016.88,0,641349,1,1359590400000000000,5,2019,0.405,0.719,False,False,False,False,False,False,False,False,False,False,True,False,False
11.16,1,20478,1,692236800000000000,5,2019,0.935,0.675,False,False,True,False,False,False,False,False,False,False,False,False,False
494.73,0,641349,1,1359590400000000000,5,2019,0.407,0.424,False,False,False,False,False,False,False,False,False,False,False,False,False
1152.92,0,641349,1,1359590400000000000,5,2019,0.674,0.044,False,False,False,False,False,False,False,False,False,False,True,False,False
580.32,0,641349,1,1359590400000000000,5,2019,0.844,0.424,False,False,False,False,False,False,False,False,False,False,False,False,False
10.64,0,765,1,1480464000000000000,5,2019,0.575,0.973,False,True,False,False,False,False,False,False,False,False,False,False,False
12.34,1,20478,1,692236800000000000,5,2019,0.526,0.763,False,True,False,False,False,False,False,False,False,False,False,False,False
6.7,1,20478,1,692236800000000000,5,2019,0.649,0.18,False,True,False,False,False,False,False,False,False,False,False,False,False
892.48,1,20478,1,692236800000000000,5,2019,0.454,0.821,False,False,False,False,False,False,False,False,False,False,True,False,False
849.39,1,20478,1,692236800000000000,5,2019,0.337,0.791,False,False,False,False,False,False,False,False,False,False,True,False,False
17.38,0,641349,1,1359590400000000000,5,2019,0.539,0.49,False,False,False,False,True,False,False,False,False,False,False,False,False
1006.63,0,489,1,1977177600000000000,5,2019,0.986,0.447,False,False,False,False,False,False,False,False,False,False,True,False,False
993.66,1,151815,1,989366400000000000,5,2019,0.701,0.483,False,False,False,False,False,False,False,False,False,False,True,False,False
242.48,0,641349,1,1359590400000000000,5,2019,0.407,0.709,False,False,False,False,False,True,False,False,False,False,False,False,False
1.91,0,489,1,1977177600000000000,5,2019,0.875,0.074,False,False,False,False,False,False,False,False,False,False,False,False,True
740.25,1,151815,1,989366400000000000,5,2019,0.249,0.928,False,False,False,False,False,False,False,False,False,False,False,True,False
1086.16,1,20478,1,692236800000000000,5,2019,0.631,0.412,False,False,False,False,False,False,False,False,False,False,True,False,False
17.53,0,765,1,1480464000000000000,5,2019,0.41,0.968,False,False,False,False,True,False,False,False,False,False,False,False,False
8.74,0,641349,1,1359590400000000000,5,2019,0.508,0.594,False,False,False,False,False,False,False,False,False,False,False,False,True
20.57,0,765,1,1480464000000000000,5,2019,0.613,0.024,False,False,False,False,False,False,True,False,False,False,False,False,False
51.0,0,489,1,1977177600000000000,5,2019,0.436,0.092,False,False,False,False,False,False,False,False,False,True,False,False,False
276.33,1,151815,1,989452800000000000,5,2019,0.193,0.369,False,False,False,True,False,False,False,False,False,False,False,False,False
299.87,1,151815,1,989452800000000000,5,2019,0.622,0.384,False,False,False,True,False,False,False,False,False,False,False,False,False
289.58,1,151815,1,989452800000000000,5,2019,0.725,0.362,False,False,False,True,False,False,False,False,False,False,False,False,False
341.59,0,765,1,1480550400000000000,5,2019,0.258,0.248,False,False,False,True,False,False,False,False,False,False,False,False,False
300.92,1,151815,1,989452800000000000,5,2019,0.201,0.685,False,False,False,True,False,False,False,False,False,False,False,False,False
892.04,0,765,1,1480550400000000000,5,2019,0.739,0.473,False,False,False,False,False,False,False,False,False,False,False,True,False
991.3,0,765,1,1480550400000000000,5,2019,0.641,0.272,False,False,False,False,False,False,False,False,False,False,True,False,False
701.48,1,151815,1,989452800000000000,5,2019,0.034,0.95,False,False,False,False,False,False,False,False,False,False,False,True,False
1059.44,1,151815,1,989452800000000000,5,2019,0.278,0.433,False,False,False,False,False,False,False,False,False,False,True,False,False
1123.17,1,151815,1,989452800000000000,5,2019,0.482,0.709,False,False,False,False,False,False,False,False,False,False,True,False,False
7.18,0,489,1,1977264000000000000,5,2019,0.515,0.714,False,False,False,False,False,False,True,False,False,False,False,False,False
298.97,0,765,1,1480550400000000000,5,2019,0.84,0.088,False,False,False,False,False,True,False,False,False,False,False,False,False
1079.81,1,151815,1,989452800000000000,5,2019,0.424,0.523,False,False,False,False,False,False,False,False,False,False,True,False,False
690.66,0,4198,1,564624000000000000,5,2019,0.722,0.682,False,False,False,False,False,False,False,True,False,False,False,False,False
309.98,0,4198,1,564624000000000000,5,2019,0.634,0.738,False,False,False,True,False,False,False,False,False,False,False,False,False
11.86,0,4198,1,564624000000000000,5,2019,0.943,0.391,False,True,False,False,False,False,False,False,False,False,False,False,False
295.36,0,4198,1,564624000000000000,5,2019,0.229,0.208,False,False,False,True,False,False,False,False,False,False,False,False,False
887.07,0,4198,1,564624000000000000,5,2019,0.428,0.105,False,False,False,False,False,False,False,False,False,False,True,False,False
776.21,0,4198,1,564624000000000000,5,2019,0.173,0.727,False,False,False,False,False,False,False,False,False,False,False,True,False
8.84,0,4198,1,564624000000000000,5,2019,0.372,0.528,False,False,False,False,False,False,False,False,True,False,False,False,False
936.42,0,4198,1,564624000000000000,5,2019,0.209,0.762,False,False,False,False,False,False,False,False,False,False,False,True,False
694.32,0,4198,1,564624000000000000,5,2019,0.191,0.26,False,False,False,False,False,False,False,True,False,False,False,False,False
1015.2,0,4198,1,564624000000000000,5,2019,0.211,0.408,False,False,False,False,False,False,False,False,False,False,True,False,False
11.91,0,4198,1,564710400000000000,5,2019,0.967,0.427,False,True,False,False,False,False,False,False,False,False,False,False,False
280.96,0,4198,1,564710400000000000,5,2019,0.788,0.26,False,False,False,True,False,False,False,False,False,False,False,False,False
334.72,0,5778,1,2096668800000000000,5,2019,0.571,0.257,False,False,False,True,False,False,False,False,False,False,False,False,False
750.57,0,4198,1,564710400000000000,5,2019,0.011,0.24,False,False,False,False,False,False,False,True,False,False,False,False,False
6.81,0,4198,1,564710400000000000,5,2019,0.533,0.106,False,True,False,False,False,False,False,False,False,False,False,False,False
1018.88,0,4198,1,564710400000000000,5,2019,0.037,0.958,False,False,False,False,False,False,False,False,False,False,True,False,False
1076.77,0,5778,1,2096668800000000000,5,2019,0.46,0.021,False,False,False,False,False,False,False,False,False,False,False,True,False
984.26,0,4198,1,564710400000000000,5,2019,0.129,0.212,False,False,False,False,False,False,False,False,False,False,True,False,False
307.88,0,5778,1,2096668800000000000,5,2019,0.947,0.171,False,False,False,True,False,False,False,False,False,False,False,False,False
259.24,0,5778,1,2096668800000000000,5,2019,0.682,0.802,False,False,False,True,False,False,False,False,False,False,False,False,False
1131.15,0,5778,1,2096668800000000000,5,2019,0.14,0.179,False,False,False,False,False,False,False,False,False,False,True,False,False
350.88,0,493,1,2482617600000000000,5,2019,0.128,0.082,False,False,False,True,False,False,False,False,False,False,False,False,False
22.57,0,493,1,2482617600000000000,5,2019,0.169,0.937,False,True,False,False,False,False,False,False,False,False,False,False,False
11.34,0,12486,1,2690668800000000000,5,2019,0.862,0.752,False,True,False,False,False,False,False,False,False,False,False,False,False
869.74,0,5778,1,2096755200000000000,5,2019,0.772,0.342,False,False,False,False,False,False,False,True,False,False,False,False,False
964.17,0,5778,1,2096755200000000000,5,2019,0.419,0.198,False,False,False,False,False,False,False,False,False,False,True,False,False
874.45,0,493,1,2482617600000000000,5,2019,0.239,0.226,False,False,False,False,False,False,False,True,False,False,False,False,False
784.69,0,493,1,2482617600000000000,5,2019,0.0,0.38,False,False,False,False,False,False,False,True,False,False,False,False,False
1000.56,0,5778,1,2096755200000000000,5,2019,0.501,0.075,False,False,False,False,False,False,False,False,False,False,True,False,False
288.45,0,5778,1,2096755200000000000,5,2019,0.355,0.971,False,False,False,True,False,False,False,False,False,False,False,False,False
823.01,0,5778,1,2096755200000000000,5,2019,0.856,0.559,False,False,False,False,False,False,False,True,False,False,False,False,False
989.16,0,5778,1,2096755200000000000,5,2019,0.582,0.938,False,False,False,False,False,False,False,False,False,False,False,True,False
803.64,0,493,1,2482617600000000000,5,2019,0.946,0.152,False,False,False,False,False,False,False,True,False,False,False,False,False
1016.56,0,5778,1,2096755200000000000,5,2019,0.843,0.863,False,False,False,False,False,False,False,False,False,False,True,False,False
