amt,gender,city_pop,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
304.27,1,6025,780537600000000000,1,2020,0.708,0.285,False,False,False,True,False,False,False,False,False,False,False,False,False
292.23,1,1780,1166832000000000000,1,2020,0.573,0.158,False,False,False,True,False,False,False,False,False,False,False,False,False
293.09,1,168,1301443200000000000,12,2019,0.672,0.029,False,False,False,True,False,False,False,False,False,False,False,False,False
259.17,0,186140,1136332800000000000,2,2019,0.064,0.879,False,False,False,False,False,True,False,False,False,False,False,False,False
699.76,0,104,2914358400000000000,12,2019,0.906,0.303,False,False,False,False,False,False,False,True,False,False,False,False,False
19.38,0,427,2161814400000000000,8,2019,0.696,0.576,False,True,False,False,False,False,False,False,False,False,False,False,False
850.83,0,37,1932336000000000000,3,2019,0.151,0.624,False,False,False,False,False,False,False,False,False,False,True,False,False
341.14,0,181438,2706912000000000000,12,2019,0.489,0.825,False,False,False,True,False,False,False,False,False,False,False,False,False
1.93,1,23727,1199232000000000000,2,2020,0.475,0.338,False,False,False,False,False,False,False,False,False,False,False,True,False
1.79,1,76,2029449600000000000,8,2019,0.387,0.567,False,False,False,False,False,False,False,False,False,False,True,False,False
93.21,0,1583,645926400000000000,12,2019,0.171,0.836,False,False,False,False,False,False,False,False,False,True,False,False,False
53.51,1,248858,1545782400000000000,1,2020,0.053,0.263,False,False,False,False,False,True,False,False,False,False,False,False,False
20.17,0,2089,1776038400000000000,10,2019,0.103,0.577,False,True,False,False,False,False,False,False,False,False,False,False,False
92.87,0,136,612144000000000000,7,2019,0.037,0.166,False,False,False,False,False,False,False,False,False,False,False,False,False
805.96,1,239,724896000000000000,3,2019,0.102,0.074,False,False,False,False,False,False,False,True,False,False,False,False,False
35.49,0,4542,670550400000000000,6,2019,0.243,0.523,False,False,False,False,True,False,False,False,False,False,False,False,False
798.97,0,307,2818713600000000000,12,2019,0.097,0.788,False,False,False,False,False,False,False,True,False,False,False,False,False
42.56,0,233717,1672876800000000000,5,2019,0.956,0.09,False,False,False,False,False,False,True,False,False,False,False,False,False
35.27,0,5216,833328000000000000,3,2020,0.001,0.087,False,False,False,False,False,False,False,False,True,False,False,False,False
59.72,0,1617,935971200000000000,12,2019,0.688,0.657,False,False,False,False,False,False,False,False,False,False,False,False,False
24.79,1,1126,2025388800000000000,9,2019,0.414,0.039,False,False,False,False,True,False,False,False,False,False,False,False,False
62.13,1,190178,1892851200000000000,5,2019,0.145,0.954,False,True,False,False,False,False,False,False,False,False,False,False,False
929.39,1,67858,767750400000000000,7,2019,0.709,0.44,False,False,False,False,False,False,False,False,False,False,True,False,False
524.86,1,1126,2024265600000000000,8,2019,0.619,0.176,False,False,False,False,False,False,False,False,False,False,False,False,False
2.99,0,765,1504828800000000000,2,2020,0.657,0.322,False,False,False,False,False,False,False,False,False,False,False,True,False
649.14,0,601723,1037664000000000000,1,2019,0.275,0.787,False,False,False,False,False,False,False,False,False,False,False,True,False
1009.46,1,4778,2043792000000000000,3,2019,0.55,0.656,False,False,False,False,False,False,False,False,False,False,False,True,False
292.07,0,459921,1857686400000000000,4,2019,0.566,0.989,False,False,False,True,False,False,False,False,False,False,False,False,False
269.86,0,45100,802742400000000000,4,2019,0.642,0.017,False,False,False,False,False,True,False,False,False,False,False,False,False
1153.13,1,1132,1836864000000000000,5,2019,0.322,0.811,False,False,False,False,False,False,False,False,False,False,True,False,False
332.61,1,864,2445638400000000000,11,2019,0.243,0.211,False,False,False,True,False,False,False,False,False,False,False,False,False
8.98,0,46563,1538870400000000000,6,2019,0.11,0.08,False,False,False,False,False,False,False,False,False,False,False,True,False
41.52,1,2471,1686960000000000000,7,2019,0.494,0.466,False,False,False,False,False,False,False,False,False,False,False,False,False
306.14,1,214703,796780800000000000,1,2020,0.305,0.211,False,False,False,True,False,False,False,False,False,False,False,False,False
186.52,0,224256,1080604800000000000,11,2019,0.153,0.28,False,False,False,True,False,False,False,False,False,False,False,False,False
14.63,0,1970,1078790400000000000,11,2019,0.433,0.712,False,False,False,False,False,False,True,False,False,False,False,False,False
1.8,1,2971,2243635200000000000,5,2019,0.645,0.066,False,False,False,False,False,True,False,False,False,False,False,False,False
45.9,0,4512,850521600000000000,9,2019,0.241,0.819,False,False,False,False,False,False,False,False,False,False,True,False,False
3.4,0,1533,2647987200000000000,3,2019,0.318,0.851,False,False,False,False,False,False,False,False,False,False,False,False,True
975.74,0,736284,1818806400000000000,5,2019,0.565,0.986,False,False,False,False,False,False,False,False,False,False,False,True,False
83.54,0,2504700,621388800000000000,5,2019,0.131,0.811,False,False,False,False,False,False,True,False,False,False,False,False,False
19.06,0,1186,1033689600000000000,8,2019,0.488,0.189,False,False,False,False,False,True,False,False,False,False,False,False,False
1101.16,0,18128,908668800000000000,8,2019,0.313,0.751,False,False,False,False,False,False,False,False,False,False,True,False,False
89.75,1,139650,1987113600000000000,1,2020,0.897,0.041,True,False,False,False,False,False,False,False,False,False,False,False,False
658.17,1,35705,1997481600000000000,9,2019,0.641,0.224,False,False,False,False,False,False,False,True,False,False,False,False,False
294.89,1,33804,899078400000000000,6,2019,0.846,0.711,False,False,False,True,False,False,False,False,False,False,False,False,False
19.98,0,1577385,1185408000000000000,3,2019,0.869,0.763,False,False,False,False,True,False,False,False,False,False,False,False,False
3.85,0,1925,1694476800000000000,10,2019,0.276,0.974,False,False,False,False,False,False,False,True,False,False,False,False,False
63.36,0,54287,1490140800000000000,12,2019,0.644,0.204,False,False,False,False,False,False,True,False,False,False,False,False,False
142.29,0,59744,1103155200000000000,1,2019,0.623,0.478,False,False,False,False,False,False,False,False,True,False,False,False,False
419.75,1,3223,2057788800000000000,9,2019,0.45,0.051,False,False,False,False,False,False,False,False,False,False,False,False,False
8.97,0,973849,707011200000000000,6,2019,0.047,0.437,False,False,False,False,False,False,False,False,True,False,False,False,False
355.06,0,533,950659200000000000,2,2020,0.946,0.242,False,False,False,True,False,False,False,False,False,False,False,False,False
353.45,1,60,2443910400000000000,9,2019,0.051,0.69,False,False,False,True,False,False,False,False,False,False,False,False,False
64.8,1,190178,1912291200000000000,1,2020,0.241,0.494,False,False,False,False,False,True,False,False,False,False,False,False,False
288.45,0,5778,2096755200000000000,5,2019,0.355,0.971,False,False,False,True,False,False,False,False,False,False,False,False,False
27.01,1,5341,776736000000000000,7,2019,0.931,0.633,False,False,True,False,False,False,False,False,False,False,False,False,False
292.85,1,389246,1572652800000000000,10,2019,0.811,0.664,False,False,False,True,False,False,False,False,False,False,False,False,False
858.32,0,136,2109628800000000000,1,2020,0.899,0.19,False,False,False,False,False,False,False,False,False,False,True,False,False
1.29,1,20328,1062201600000000000,2,2019,0.689,0.749,False,False,False,False,False,False,False,False,False,False,False,False,True
221.43,0,136,609984000000000000,6,2019,0.817,0.025,False,False,False,False,False,False,False,True,False,False,False,False,False
43.87,0,2263,1112659200000000000,12,2019,0.108,0.24,False,False,False,False,False,False,False,False,True,False,False,False,False
1062.13,0,1304,1548720000000000000,7,2019,0.198,0.04,False,False,False,False,False,False,False,False,False,False,True,False,False
390.9,0,2303,1020902400000000000,12,2019,0.983,0.749,False,False,False,True,False,False,False,False,False,False,False,False,False
87.2,1,1946,933638400000000000,1,2020,0.981,0.268,False,False,False,False,False,True,False,False,False,False,False,False,False
369.14,0,45100,802742400000000000,4,2019,0.471,0.412,False,False,False,True,False,False,False,False,False,False,False,False,False
316.84,1,389246,2544566400000000000,3,2019,0.488,0.714,False,False,False,True,False,False,False,False,False,False,False,False,False
1177.64,1,168,1301356800000000000,12,2019,0.668,0.57,False,False,False,False,False,False,False,False,False,False,True,False,False
15.79,0,2872,1003708800000000000,8,2019,0.333,0.452,False,False,False,False,False,False,False,False,False,True,False,False,False
15.27,0,459921,1883260800000000000,2,2020,0.325,0.285,False,False,False,False,False,True,False,False,False,False,False,False,False
15.84,1,805,1561766400000000000,12,2019,0.416,0.038,False,False,True,False,False,False,False,False,False,False,False,False,False
9.44,1,24840,1861920000000000000,1,2019,0.02,0.955,False,True,False,False,False,False,False,False,False,False,False,False,False
96.62,0,2807,2786227200000000000,5,2019,0.885,0.678,False,False,False,False,False,False,False,False,False,True,False,False,False
71.38,0,5778,2113344000000000000,11,2019,0.759,0.154,False,False,False,True,False,False,False,False,False,False,False,False,False
5.97,0,1789,1180310400000000000,7,2019,0.368,0.56,True,False,False,False,False,False,False,False,False,False,False,False,False
12.25,1,43102,2178921600000000000,12,2019,0.592,0.94,False,False,False,False,False,False,False,False,False,False,False,False,False
1.87,1,2870,626659200000000000,1,2019,0.732,0.957,True,False,False,False,False,False,False,False,False,False,False,False,False
44.33,0,11256,1475625600000000000,7,2019,0.516,0.29,False,False,True,False,False,False,False,False,False,False,False,False,False
25.98,1,20328,1059868800000000000,1,2019,0.234,0.473,True,False,False,False,False,False,False,False,False,False,False,False,False
80.63,0,606,975888000000000000,8,2019,0.25,0.68,False,False,False,True,False,False,False,False,False,False,False,False,False
14.47,0,2872,990921600000000000,3,2019,0.174,0.928,False,False,False,False,False,False,False,False,False,False,False,True,False
252.79,1,409656,1076630400000000000,2,2020,0.731,0.49,False,False,False,True,False,False,False,False,False,False,False,False,False
30.53,1,470,1732838400000000000,3,2020,0.483,0.265,False,False,False,False,False,False,False,False,False,False,False,False,False
1.6,1,365,1571443200000000000,12,2019,0.5,0.523,False,False,False,False,False,False,False,False,True,False,False,False,False
44.78,0,722,893376000000000000,2,2019,0.987,0.223,False,True,False,False,False,False,False,False,False,False,False,False,False
371.7,0,5161,824169600000000000,5,2019,0.395,0.896,False,False,False,True,False,False,False,False,False,False,False,False,False
859.99,1,1261,1489449600000000000,9,2019,0.26,0.122,False,False,False,False,False,False,False,True,False,False,False,False,False
17.56,1,1565,1600646400000000000,4,2019,0.898,0.99,False,False,True,False,False,False,False,False,False,False,False,False,False
780.81,1,450,2314483200000000000,12,2019,0.263,0.187,False,False,False,False,False,False,False,False,False,False,False,True,False
13.72,1,3996,1342656000000000000,12,2019,0.631,0.218,False,False,False,False,False,False,True,False,False,False,False,False,False
47.23,0,2158,1850083200000000000,2,2020,0.423,0.878,False,False,False,False,False,False,False,False,False,True,False,False,False
845.48,1,1022298,1342915200000000000,4,2019,0.931,0.085,False,False,False,False,False,False,False,True,False,False,False,False,False
73.92,0,1423,648777600000000000,4,2019,0.821,0.889,False,False,False,False,False,False,False,False,False,False,False,False,False
780.34,0,248,1628380800000000000,12,2019,0.704,0.487,False,False,False,False,False,False,False,False,True,False,False,False,False
1006.63,0,489,1977177600000000000,5,2019,0.986,0.447,False,False,False,False,False,False,False,False,False,False,True,False,False
733.72,0,927396,1861228800000000000,3,2019,0.053,0.065,False,False,False,False,False,False,False,True,False,False,False,False,False
31.02,1,1700,550627200000000000,6,2019,0.381,0.837,False,False,False,True,False,False,False,False,False,False,False,False,False
89.1,0,1523,1124409600000000000,1,2020,0.147,0.636,False,False,False,False,False,True,False,False,False,False,False,False,False
76.82,1,9679,897350400000000000,9,2019,0.364,0.162,False,True,False,False,False,False,False,False,False,False,False,False,False
67.64,0,2856,2938464000000000000,10,2019,0.449,0.728,False,False,False,False,False,False,True,False,False,False,False,False,False
